appointment_id,location_id,employee_id,client_id,child_id,notes,has_specific_employee,start_time,end_time
7903,2,22,135,135,"Here's looking at you, kid.",true,2020-07-12 18:59:51 UTC,
7263,3,37,531,531,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-10 18:09:50 UTC,
8404,1,14,1892,1892,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-17 18:11:50 UTC,
7889,2,28,1179,1179,I love the smell of napalm in the morning.,true,2020-06-29 21:05:01 UTC,
6453,3,33,135,135,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-27 20:30:27 UTC,
6614,1,13,139,139,What we've got here is failure to communicate.,true,2020-07-09 17:08:06 UTC,
8702,2,27,1664,1664,I'm going to make him an offer he can't refuse.,false,2020-07-22 20:34:41 UTC,
8167,3,31,1881,1881,You talking to me?,true,2020-07-11 19:02:49 UTC,
6982,1,18,581,581,May the Force be with you.,true,2020-07-22 22:28:00 UTC,
6250,2,28,227,227,I love the smell of napalm in the morning.,false,2020-07-18 20:22:27 UTC,
7458,3,32,1173,1173,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-03 17:53:52 UTC,
8496,1,11,1954,1954,What we've got here is failure to communicate.,false,2020-07-16 22:28:21 UTC,
6512,2,21,602,602,"Frankly, my dear, I don’t give a damn.",false,2020-07-16 22:35:01 UTC,
7801,3,34,1528,1528,You talking to me?,true,2020-07-02 22:02:36 UTC,
8843,1,17,1790,1790,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-16 17:17:56 UTC,
7312,2,24,616,616,"Go ahead, make my day.",false,2020-06-28 20:18:22 UTC,
7676,3,35,1428,1428,"Go ahead, make my day.",false,2020-07-08 17:21:05 UTC,
7490,1,10,205,205,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-16 21:56:16 UTC,
7538,2,29,656,656,May the Force be with you.,true,2020-06-26 17:52:29 UTC,
7298,3,31,1244,1244,"Go ahead, make my day.",true,2020-07-12 21:25:50 UTC,
8899,1,14,525,525,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-13 18:16:02 UTC,
6119,2,24,745,745,"Go ahead, make my day.",true,2020-06-24 19:55:54 UTC,
7472,3,39,1644,1644,May the Force be with you.,true,2020-07-11 21:29:52 UTC,
8907,1,16,1919,1919,I'm going to make him an offer he can't refuse.,false,2020-06-24 20:34:59 UTC,
6186,2,23,1243,1243,I love the smell of napalm in the morning.,true,2020-07-06 20:49:38 UTC,
8801,3,39,111,111,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-18 17:46:31 UTC,
7484,1,17,335,335,I love the smell of napalm in the morning.,true,2020-07-02 21:41:00 UTC,
7039,2,20,1491,1491,What we've got here is failure to communicate.,false,2020-07-18 19:21:35 UTC,
8854,3,36,19,19,I love the smell of napalm in the morning.,true,2020-07-06 17:42:22 UTC,
6326,1,17,1823,1823,I love the smell of napalm in the morning.,true,2020-07-20 22:14:35 UTC,
6718,2,27,48,48,I love the smell of napalm in the morning.,true,2020-06-23 19:45:50 UTC,
7947,3,37,816,816,May the Force be with you.,false,2020-06-27 17:44:58 UTC,
7021,1,11,1633,1633,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-13 18:41:41 UTC,
8999,2,28,700,700,"Here's looking at you, kid.",false,2020-07-16 22:49:50 UTC,
8313,3,30,411,411,"Go ahead, make my day.",true,2020-07-16 20:18:40 UTC,
8436,1,13,226,226,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-09 17:58:02 UTC,
8807,2,22,1408,1408,I'm going to make him an offer he can't refuse.,false,2020-07-16 19:47:50 UTC,
7418,3,32,1693,1693,I'm going to make him an offer he can't refuse.,true,2020-07-02 18:12:10 UTC,
6900,1,12,1903,1903,May the Force be with you.,false,2020-06-25 22:46:27 UTC,
6767,2,28,1419,1419,May the Force be with you.,true,2020-07-14 20:42:39 UTC,
8346,3,38,67,67,"Go ahead, make my day.",false,2020-06-27 17:03:01 UTC,
6433,1,10,1544,1544,"Here's looking at you, kid.",false,2020-06-29 22:15:52 UTC,
6075,2,26,393,393,I'm going to make him an offer he can't refuse.,false,2020-07-10 20:00:16 UTC,
8929,3,37,1433,1433,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-29 17:38:09 UTC,
8800,1,17,311,311,What we've got here is failure to communicate.,false,2020-07-10 19:27:07 UTC,
6419,2,26,1221,1221,"Go ahead, make my day.",true,2020-07-13 20:36:24 UTC,
8141,3,33,764,764,"Frankly, my dear, I don’t give a damn.",false,2020-07-20 19:33:10 UTC,
7025,1,18,798,798,I'm going to make him an offer he can't refuse.,false,2020-07-10 19:38:07 UTC,
6494,2,23,1694,1694,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-03 21:49:28 UTC,
7917,3,39,413,413,I love the smell of napalm in the morning.,true,2020-07-21 22:34:33 UTC,
6191,1,15,1376,1376,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-11 17:00:46 UTC,
7046,2,23,1376,1376,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-17 22:46:32 UTC,
6304,3,32,1359,1359,"Go ahead, make my day.",true,2020-07-03 17:59:26 UTC,
6671,1,18,1126,1126,May the Force be with you.,true,2020-07-16 21:03:33 UTC,
8616,2,21,1992,1992,"Go ahead, make my day.",false,2020-07-20 22:14:32 UTC,
7364,3,30,1590,1590,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-20 17:25:24 UTC,
6793,1,17,318,318,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-24 18:13:29 UTC,
6773,2,22,643,643,"Go ahead, make my day.",false,2020-06-23 18:02:16 UTC,
6478,3,32,1894,1894,I'm going to make him an offer he can't refuse.,true,2020-07-04 21:21:02 UTC,
7943,1,14,190,190,"Go ahead, make my day.",false,2020-06-29 17:11:11 UTC,
7626,2,27,1464,1464,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-04 17:35:03 UTC,
6608,3,31,1994,1994,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-11 19:52:01 UTC,
7514,1,11,618,618,You talking to me?,true,2020-06-23 22:14:16 UTC,
8934,2,29,1832,1832,"Go ahead, make my day.",true,2020-07-12 21:46:08 UTC,
8258,3,39,299,299,"Go ahead, make my day.",false,2020-07-12 20:31:03 UTC,
7232,1,11,1775,1775,"Here's looking at you, kid.",false,2020-07-09 22:31:19 UTC,
7616,2,23,1449,1449,"Go ahead, make my day.",true,2020-07-21 17:42:04 UTC,
7421,3,32,1553,1553,You talking to me?,false,2020-07-17 18:37:45 UTC,
7777,1,11,1734,1734,What we've got here is failure to communicate.,false,2020-06-29 17:50:02 UTC,
7492,2,22,442,442,What we've got here is failure to communicate.,true,2020-07-12 19:36:18 UTC,
7216,3,30,1308,1308,"Frankly, my dear, I don’t give a damn.",false,2020-06-29 18:45:37 UTC,
6088,1,13,137,137,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-01 21:28:52 UTC,
7972,2,20,1140,1140,I love the smell of napalm in the morning.,true,2020-07-05 19:42:13 UTC,
7334,3,37,1058,1058,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-19 22:51:19 UTC,
6156,1,16,1121,1121,I'm going to make him an offer he can't refuse.,true,2020-06-30 19:58:50 UTC,
6727,2,24,1812,1812,May the Force be with you.,false,2020-07-08 21:21:10 UTC,
8366,3,32,501,501,What we've got here is failure to communicate.,false,2020-07-21 20:10:44 UTC,
8733,1,12,1515,1515,I'm going to make him an offer he can't refuse.,true,2020-06-30 17:39:03 UTC,
8452,2,29,1879,1879,May the Force be with you.,false,2020-07-15 18:48:57 UTC,
8084,3,34,1254,1254,May the Force be with you.,true,2020-07-17 20:16:37 UTC,
6802,1,12,1983,1983,What we've got here is failure to communicate.,true,2020-06-28 20:02:31 UTC,
6649,2,28,875,875,"Here's looking at you, kid.",true,2020-06-25 19:44:46 UTC,
8294,3,31,1589,1589,"Here's looking at you, kid.",false,2020-07-15 18:25:05 UTC,
6012,1,16,780,780,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-01 19:41:09 UTC,
8620,2,23,1786,1786,I'm going to make him an offer he can't refuse.,true,2020-07-16 18:49:02 UTC,
8867,3,34,811,811,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-06 20:56:31 UTC,
8765,1,12,304,304,I love the smell of napalm in the morning.,true,2020-07-07 19:24:59 UTC,
8881,2,22,996,996,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-20 20:01:44 UTC,
7751,3,30,372,372,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-07 18:24:49 UTC,
8265,1,19,1793,1793,I love the smell of napalm in the morning.,false,2020-07-19 18:12:43 UTC,
8923,2,22,1924,1924,"Frankly, my dear, I don’t give a damn.",true,2020-06-25 19:23:29 UTC,
7657,3,30,1638,1638,"Here's looking at you, kid.",true,2020-06-25 20:52:40 UTC,
8008,1,19,38,38,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-10 19:22:56 UTC,
7577,2,21,1326,1326,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-11 19:57:00 UTC,
8200,3,30,1294,1294,I'm going to make him an offer he can't refuse.,true,2020-07-18 18:52:41 UTC,
6948,1,15,865,865,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-29 21:21:35 UTC,
7748,2,22,1876,1876,What we've got here is failure to communicate.,true,2020-06-28 21:49:26 UTC,
8275,3,39,485,485,You talking to me?,true,2020-07-04 20:27:11 UTC,
8789,1,14,590,590,"Go ahead, make my day.",false,2020-06-28 21:31:18 UTC,
6127,2,22,1713,1713,I'm going to make him an offer he can't refuse.,true,2020-07-14 21:15:58 UTC,
6500,3,32,1522,1522,"Here's looking at you, kid.",true,2020-06-26 17:41:50 UTC,
8067,1,18,195,195,I'm going to make him an offer he can't refuse.,false,2020-07-13 21:02:50 UTC,
7163,2,22,1620,1620,May the Force be with you.,true,2020-07-01 19:18:46 UTC,
7060,3,31,790,790,"Frankly, my dear, I don’t give a damn.",false,2020-07-10 20:42:47 UTC,
6684,1,15,1920,1920,I'm going to make him an offer he can't refuse.,false,2020-07-22 22:14:00 UTC,
8341,2,20,1555,1555,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-10 17:30:15 UTC,
8885,3,32,1824,1824,I'm going to make him an offer he can't refuse.,true,2020-07-12 19:28:59 UTC,
7338,1,10,576,576,"Here's looking at you, kid.",false,2020-07-03 19:00:19 UTC,
6163,2,25,366,366,"Here's looking at you, kid.",false,2020-07-14 18:21:49 UTC,
6410,3,37,1844,1844,What we've got here is failure to communicate.,false,2020-06-26 17:38:23 UTC,
6508,1,14,382,382,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-10 22:26:59 UTC,
6663,2,26,884,884,May the Force be with you.,false,2020-06-23 22:55:24 UTC,
8996,3,36,1633,1633,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-06-27 21:46:24 UTC,
7438,1,11,1943,1943,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-21 19:39:42 UTC,
7793,2,26,970,970,What we've got here is failure to communicate.,false,2020-07-21 19:36:21 UTC,
8132,3,36,769,769,"Frankly, my dear, I don’t give a damn.",false,2020-07-16 20:58:56 UTC,
8605,1,18,1678,1678,I'm going to make him an offer he can't refuse.,true,2020-06-26 22:06:35 UTC,
8233,2,25,1972,1972,May the Force be with you.,false,2020-07-03 18:35:46 UTC,
7929,3,37,1734,1734,"Go ahead, make my day.",false,2020-07-12 19:03:15 UTC,
8356,1,17,785,785,I'm going to make him an offer he can't refuse.,true,2020-07-21 17:20:31 UTC,
7014,2,22,654,654,"Go ahead, make my day.",false,2020-06-30 18:13:44 UTC,
8868,3,35,551,551,May the Force be with you.,true,2020-06-28 17:01:34 UTC,
7471,1,11,48,48,"Go ahead, make my day.",false,2020-07-16 19:49:54 UTC,
8295,2,27,964,964,I love the smell of napalm in the morning.,false,2020-07-03 21:37:59 UTC,
6077,3,37,1862,1862,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-08 17:38:04 UTC,
7302,1,19,1849,1849,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-11 22:21:10 UTC,
8124,2,24,966,966,I love the smell of napalm in the morning.,true,2020-07-10 20:54:45 UTC,
8322,3,37,59,59,"Here's looking at you, kid.",false,2020-06-30 18:36:02 UTC,
7387,1,18,34,34,What we've got here is failure to communicate.,false,2020-07-06 22:48:41 UTC,
7942,2,26,1265,1265,May the Force be with you.,true,2020-07-22 20:37:39 UTC,
6993,3,39,1283,1283,Fasten your seatbelts. It's going to be a bumpy night.,false,2020-07-17 20:43:04 UTC,
8837,1,10,20,20,"Go ahead, make my day.",false,2020-07-04 19:23:40 UTC,
7153,2,26,1818,1818,You talking to me?,true,2020-07-18 21:03:26 UTC,
6139,3,32,1703,1703,What we've got here is failure to communicate.,false,2020-07-16 22:38:45 UTC,
6580,1,16,1295,1295,What we've got here is failure to communicate.,false,2020-07-09 18:55:14 UTC,
6668,2,20,1724,1724,I love the smell of napalm in the morning.,false,2020-07-07 17:45:09 UTC,
6854,3,31,1733,1733,I love the smell of napalm in the morning.,true,2020-07-10 17:05:05 UTC,
6818,1,13,1638,1638,What we've got here is failure to communicate.,false,2020-07-22 19:40:07 UTC,
7572,2,21,889,889,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-02 22:42:02 UTC,
7717,3,33,119,119,"Here's looking at you, kid.",false,2020-07-12 18:48:11 UTC,
8127,1,17,585,585,"Here's looking at you, kid.",true,2020-07-17 18:13:18 UTC,
6784,2,20,1638,1638,May the Force be with you.,true,2020-07-18 19:01:10 UTC,
6021,3,37,1046,1046,May the Force be with you.,true,2020-07-17 19:56:22 UTC,
6699,1,10,1532,1532,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-16 20:49:39 UTC,
6576,2,28,910,910,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-25 18:37:34 UTC,
7524,3,36,628,628,May the Force be with you.,true,2020-07-12 17:10:01 UTC,
7894,1,15,992,992,"Frankly, my dear, I don’t give a damn.",true,2020-07-08 18:06:49 UTC,
8186,2,26,1403,1403,I'm going to make him an offer he can't refuse.,false,2020-07-17 19:58:50 UTC,
8808,3,35,1080,1080,You talking to me?,false,2020-07-22 22:47:05 UTC,
6253,1,16,234,234,"Here's looking at you, kid.",true,2020-06-25 19:02:56 UTC,
7070,2,21,266,266,May the Force be with you.,true,2020-06-28 22:25:34 UTC,
8663,3,31,1727,1727,"Frankly, my dear, I don’t give a damn.",true,2020-06-25 19:21:38 UTC,
6289,1,13,1779,1779,You talking to me?,true,2020-06-27 18:31:19 UTC,
8464,2,25,427,427,"Here's looking at you, kid.",false,2020-07-07 17:00:04 UTC,
8752,3,34,987,987,I love the smell of napalm in the morning.,true,2020-07-09 20:31:31 UTC,
7347,1,16,131,131,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-15 17:02:48 UTC,
7301,2,21,1533,1533,What we've got here is failure to communicate.,false,2020-06-28 20:38:06 UTC,
7596,3,37,136,136,"Frankly, my dear, I don’t give a damn.",false,2020-07-15 17:58:08 UTC,
6624,1,17,1249,1249,"Here's looking at you, kid.",false,2020-06-24 19:11:05 UTC,
7878,2,26,1275,1275,"Go ahead, make my day.",false,2020-07-05 18:00:07 UTC,
7374,3,34,143,143,"Here's looking at you, kid.",true,2020-07-01 21:35:40 UTC,
7340,1,13,1609,1609,"Here's looking at you, kid.",false,2020-07-16 18:22:45 UTC,
6193,2,28,115,115,I love the smell of napalm in the morning.,false,2020-06-30 20:51:41 UTC,
6337,3,31,988,988,You talking to me?,true,2020-07-17 21:55:08 UTC,
7497,1,17,488,488,What we've got here is failure to communicate.,true,2020-07-04 18:05:15 UTC,
8849,2,24,1924,1924,May the Force be with you.,true,2020-07-20 21:05:40 UTC,
8091,3,32,827,827,"Frankly, my dear, I don’t give a damn.",false,2020-07-11 17:56:03 UTC,
7595,1,13,2003,2003,"Frankly, my dear, I don’t give a damn.",false,2020-07-07 18:30:05 UTC,
8968,2,24,685,685,May the Force be with you.,false,2020-07-16 21:29:57 UTC,
8210,3,37,1717,1717,"Here's looking at you, kid.",false,2020-06-29 18:18:59 UTC,
8357,1,14,1526,1526,"Here's looking at you, kid.",false,2020-07-17 18:18:16 UTC,
8196,2,25,1098,1098,I'm going to make him an offer he can't refuse.,false,2020-07-22 17:08:29 UTC,
6557,3,38,723,723,I'm going to make him an offer he can't refuse.,false,2020-07-01 18:40:00 UTC,
6357,1,18,785,785,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-08 21:09:59 UTC,
8805,2,29,541,541,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-06-27 19:10:04 UTC,
7210,3,30,1374,1374,I'm going to make him an offer he can't refuse.,true,2020-07-19 17:03:59 UTC,
8759,1,16,1716,1716,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-25 19:19:12 UTC,
6175,2,25,1978,1978,You talking to me?,true,2020-07-17 21:37:28 UTC,
8482,3,32,580,580,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-20 19:11:51 UTC,
6946,1,12,619,619,May the Force be with you.,true,2020-07-18 20:02:02 UTC,
8310,2,27,380,380,I love the smell of napalm in the morning.,false,2020-07-20 19:20:39 UTC,
6734,3,36,989,989,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-12 17:55:01 UTC,
6623,1,12,1710,1710,May the Force be with you.,true,2020-07-19 22:48:57 UTC,
6180,2,20,246,246,May the Force be with you.,false,2020-07-10 20:42:40 UTC,
7134,3,35,1578,1578,You talking to me?,true,2020-07-15 22:04:36 UTC,
7169,1,10,1181,1181,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-08 19:13:13 UTC,
8278,2,21,1529,1529,"Here's looking at you, kid.",true,2020-07-13 20:14:57 UTC,
6463,3,37,1082,1082,May the Force be with you.,false,2020-07-14 20:21:15 UTC,
8727,1,16,1298,1298,May the Force be with you.,false,2020-07-13 19:10:56 UTC,
7029,2,29,1790,1790,I love the smell of napalm in the morning.,true,2020-07-17 19:21:41 UTC,
7491,3,34,568,568,You talking to me?,false,2020-07-04 19:03:19 UTC,
8400,1,12,676,676,"Go ahead, make my day.",true,2020-07-13 20:07:43 UTC,
6379,2,29,1313,1313,"Go ahead, make my day.",true,2020-07-05 20:23:59 UTC,
7208,3,34,1347,1347,I'm going to make him an offer he can't refuse.,false,2020-07-19 19:34:14 UTC,
8427,1,11,362,362,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-07-02 17:13:38 UTC,
8857,2,24,1106,1106,"All right, Mr. DeMille, I'm ready for my closeup.",false,2020-06-27 18:57:29 UTC,
7594,3,35,1356,1356,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-06-25 19:59:23 UTC,
6129,1,10,792,792,"Here's looking at you, kid.",true,2020-07-22 18:18:44 UTC,
8025,2,24,873,873,"Frankly, my dear, I don’t give a damn.",true,2020-07-02 17:55:03 UTC,
6282,3,32,1221,1221,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-18 21:06:33 UTC,
6473,1,17,225,225,"Go ahead, make my day.",true,2020-07-03 22:22:34 UTC,
7296,2,21,1045,1045,May the Force be with you.,false,2020-07-22 17:57:48 UTC,
6230,3,34,1079,1079,I'm going to make him an offer he can't refuse.,true,2020-07-02 19:35:02 UTC,
6214,1,18,1716,1716,"Go ahead, make my day.",true,2020-07-09 18:45:06 UTC,
8919,2,25,1366,1366,"Go ahead, make my day.",true,2020-07-19 18:03:59 UTC,
8675,3,35,1512,1512,May the Force be with you.,true,2020-07-10 19:38:10 UTC,
8468,1,19,1134,1134,"Go ahead, make my day.",true,2020-06-26 19:10:04 UTC,
6606,2,20,1929,1929,You talking to me?,false,2020-07-22 20:40:22 UTC,
6373,3,38,670,670,"Toto, I've got a feeling we're not in Kansas anymore.",false,2020-07-08 20:30:07 UTC,
6425,1,11,1518,1518,You talking to me?,false,2020-06-27 18:53:25 UTC,
6324,2,25,92,92,Fasten your seatbelts. It's going to be a bumpy night.,true,2020-07-16 19:06:35 UTC,
7401,3,38,1929,1929,What we've got here is failure to communicate.,false,2020-07-10 17:54:11 UTC,
7557,1,10,1383,1383,"Frankly, my dear, I don’t give a damn.",true,2020-07-05 19:38:54 UTC,
6534,2,22,602,602,May the Force be with you.,false,2020-06-25 21:33:38 UTC,
8244,3,31,498,498,May the Force be with you.,false,2020-06-25 17:50:52 UTC,
7197,1,16,1075,1075,"All right, Mr. DeMille, I'm ready for my closeup.",true,2020-07-09 19:46:00 UTC,
8249,2,27,248,248,"Go ahead, make my day.",true,2020-07-09 18:00:55 UTC,
7172,3,33,1689,1689,"Toto, I've got a feeling we're not in Kansas anymore.",true,2020-07-10 22:03:52 UTC,
